ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,MANUTENCAO DAS ATIVIDADES DA CAMARA MUNIC. DE VEREADORES. ( META 01.01 à 01.05),4.4.90.52,1,Recurso Livre,53000.00,0.00,6233.30,0.00,0.00,50339.30,0.00,0.00,8894.00,8894.00,8894.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2002,DIVULGACAO OFICIAL ( META 01.03),3.3.90.39,1,Recurso Livre,14400.00,0.00,0.00,0.00,0.00,13666.50,0.00,0.00,733.50,733.50,733.50,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,12,DIVULGACAO OFICIAL E INSTITUCIONAL,2004,DIVULGACAO DOS ATOS OFICIAIS (META 02.02),3.3.90.39,1,Recurso Livre,3000.00,0.00,6500.00,0.00,0.00,0.00,0.00,0.00,7500.00,7500.00,7500.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,12,DIVULGACAO OFICIAL E INSTITUCIONAL,2014,DIVULGACAO DOS ATOS OFICIAIS (META 03.02),3.3.90.39,1,Recurso Livre,50000.00,0.00,12558.17,0.00,0.00,612.92,0.00,0.00,61945.25,61945.25,60945.25,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,15,EDIFICACAO PUBLICA,2023,MANUTENCAO E REFORMAS DOS PREDIOS PUBLICOS ( META 05.02),3.3.90.30,1,Recurso Livre,35000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23622.39,23622.39,23622.39,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,1001,AQUISICAO DE EQUIPAMENTO (META 02.05),4.4.90.52,1,Recurso Livre,30600.00,0.00,0.00,0.00,0.00,30100.00,0.00,0.00,500.00,500.00,500.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.1.90.09,1,Recurso Livre,505.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.20,505.20,505.20,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.1.90.11,1,Recurso Livre,194523.71,0.00,17234.42,0.00,0.00,0.00,0.00,0.00,211758.13,211758.13,211758.13,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.14,1,Recurso Livre,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9668.00,9668.00,9668.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.30,1,Recurso Livre,18100.00,0.00,3000.00,0.00,0.00,2282.76,0.00,0.00,14927.80,14927.80,14927.80,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.33,1,Recurso Livre,4800.00,0.00,2300.00,0.00,0.00,2068.17,0.00,0.00,4361.83,4361.83,4361.83,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.36,1,Recurso Livre,500.00,0.00,0.00,0.00,0.00,394.40,0.00,0.00,105.60,105.60,105.60,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.39,1,Recurso Livre,18200.00,0.00,0.00,0.00,0.00,10384.52,0.00,0.00,7102.73,7102.73,7102.73,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.92,1,Recurso Livre,10133.01,0.00,0.00,0.00,0.00,1945.55,0.00,0.00,8187.46,8187.46,8187.46,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2006,RECEPCAO A AUTORIDADES (META 02.03),3.3.90.30,1,Recurso Livre,1800.00,0.00,725.15,0.00,0.00,0.00,0.00,0.00,2525.15,2525.15,2525.15,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2006,RECEPCAO A AUTORIDADES (META 02.03),3.3.90.39,1,Recurso Livre,800.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,780.00,780.00,780.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.30,1,Recurso Livre,800.00,0.00,1500.00,0.00,0.00,500.00,0.00,0.00,1201.75,1201.75,1201.75,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.33,1,Recurso Livre,300.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.36,1,Recurso Livre,800.00,0.00,0.00,0.00,0.00,52.89,0.00,0.00,520.00,520.00,520.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.39,1,Recurso Livre,2500.00,0.00,0.00,0.00,0.00,2480.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2008,MANUTENCAO DAS ASSESSORIAS E CONSULTORIAS (META 02.02),3.3.90.35,1,Recurso Livre,11800.00,0.00,0.00,0.00,0.00,377.32,0.00,0.00,11422.68,11422.68,11422.68,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2008,MANUTENCAO DAS ASSESSORIAS E CONSULTORIAS (META 02.02),3.3.90.39,1,Recurso Livre,40000.00,0.00,0.00,0.00,0.00,3500.00,0.00,0.00,35898.00,35898.00,35508.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.1.90.09,1,Recurso Livre,2526.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2526.00,2526.00,2526.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.1.90.11,1,Recurso Livre,68015.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67974.18,67974.18,67974.18,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.3.90.14,1,Recurso Livre,2200.00,0.00,0.00,0.00,0.00,1471.00,0.00,0.00,729.00,729.00,729.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.3.90.30,1,Recurso Livre,1800.00,0.00,0.00,0.00,0.00,233.98,0.00,0.00,1549.92,1549.92,1549.92,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.3.90.33,1,Recurso Livre,1000.00,0.00,0.00,0.00,0.00,918.15,0.00,0.00,81.85,81.85,81.85,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.3.90.39,1,Recurso Livre,1800.00,0.00,0.00,0.00,0.00,1005.00,0.00,0.00,795.00,795.00,795.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),3.3.90.92,1,Recurso Livre,6128.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6116.45,6116.45,6116.45,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2009,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.02),4.4.90.52,1,Recurso Livre,300.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.1.90.08,1,Recurso Livre,1000.00,0.00,0.00,0.00,0.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.1.90.09,1,Recurso Livre,3031.20,0.00,0.00,0.00,0.00,19.29,0.00,0.00,2820.70,2820.70,2820.70,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.1.90.11,1,Recurso Livre,178486.85,0.00,28210.00,0.00,0.00,15000.00,0.00,0.00,191694.07,191694.07,191694.07,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.14,1,Recurso Livre,3000.00,0.00,815.00,0.00,0.00,0.00,0.00,0.00,3815.00,3815.00,3815.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.18,1,Recurso Livre,15000.00,0.00,27.98,0.00,0.00,0.00,0.00,0.00,15027.98,15027.98,15027.98,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.30,1,Recurso Livre,9700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7995.05,7995.05,7856.80,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.32,1,Recurso Livre,167100.00,0.00,0.00,0.00,0.00,61436.14,0.00,0.00,105609.32,105609.32,105609.32,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.33,1,Recurso Livre,1030.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,935.00,935.00,935.00,0.00,0.00,0.00
2008,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGAOS SUBORDINADOS.(META 03.01, 03.03 E 03.04)",3.3.90.36,1,Recurso Livre,2000.00,0.00,1000.00,0.00,0.00,1922.48,0.00,0.00,1077.52,1077.52,1077.52,0.00,0.00,0.00
