ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,12,DIVULGACAO OFICIAL E INSTITUCIONAL,2013,DIVULGACAO DOS ATOS OFICIAIS (META 03.02),3.3.90.39,1,Recurso Livre,40000.00,0.00,7500.00,0.00,0.00,0.00,0.00,0.00,44592.50,44592.50,44304.50,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,15,EDIFICACAO PUBLICA,2021,MANUTENCAO E REFORMAS DOS PREDIOS PUBLICOS ( META 05.02),3.3.90.30,1,Recurso Livre,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28016.10,28016.10,28016.10,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,1001,AQUISICAO DE EQUIPAMENTO (META 02.05),4.4.90.52,1,Recurso Livre,1500.00,0.00,0.00,0.00,0.00,1100.00,0.00,0.00,75.00,75.00,75.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.1.90.09,1,Recurso Livre,444.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.31,110.31,110.31,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.1.90.11,1,Recurso Livre,197470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185946.05,185946.05,185946.05,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.14,1,Recurso Livre,12000.00,0.00,2820.00,0.00,0.00,0.00,0.00,0.00,14720.00,14720.00,14720.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.30,1,Recurso Livre,22000.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,15346.50,15346.50,15251.75,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.33,1,Recurso Livre,2500.00,0.00,1071.20,0.00,0.00,0.00,0.00,0.00,3493.34,3493.34,3493.34,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2005,MANUTENCAO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS    (META 02.01 e 02),3.3.90.39,1,Recurso Livre,16500.00,0.00,2778.09,0.00,0.00,5507.29,0.00,0.00,10396.49,10396.49,10276.49,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2006,RECEPCAO A AUTORIDADES (META 02.03),3.3.90.30,1,Recurso Livre,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3010.60,3010.60,3010.60,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2006,RECEPCAO A AUTORIDADES (META 02.03),3.3.90.39,1,Recurso Livre,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.30,1,Recurso Livre,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,848.06,848.06,848.06,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.33,1,Recurso Livre,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.36,1,Recurso Livre,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,112.00,112.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2007,MANUTENCAO DO CONSELHO DE REPRESENTACAO POPULAR (META 02.04),3.3.90.39,1,Recurso Livre,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2008,MANUTENCAO DAS ASSESSORIAS E CONSULTORIAS ( META 02.02),3.3.90.35,1,Recurso Livre,11300.00,0.00,5008.00,0.00,0.00,0.00,0.00,0.00,16308.00,16308.00,16308.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2008,MANUTENCAO DAS ASSESSORIAS E CONSULTORIAS ( META 02.02),3.3.90.39,1,Recurso Livre,34700.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,36330.00,36330.00,35940.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.1.90.09,1,Recurso Livre,3792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2847.35,2847.35,2847.35,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.1.90.11,1,Recurso Livre,167089.00,0.00,0.00,0.00,0.00,740.59,0.00,0.00,163021.62,163021.62,163021.62,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.14,1,Recurso Livre,1200.00,0.00,2515.00,0.00,0.00,0.00,0.00,0.00,3583.00,3583.00,3583.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.18,1,Recurso Livre,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,9816.49,9816.49,9816.49,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.30,1,Recurso Livre,9000.00,0.00,500.00,0.00,0.00,200.00,0.00,0.00,7782.31,7782.31,7782.31,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.33,1,Recurso Livre,950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,588.90,588.90,588.90,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.36,1,Recurso Livre,2000.00,0.00,169.08,0.00,0.00,500.00,0.00,0.00,1669.08,1669.08,1643.48,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),3.3.90.39,1,Recurso Livre,30285.76,0.00,17089.08,0.00,0.00,3845.60,0.00,0.00,42326.10,42326.10,41986.43,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2014,MANUT. DAS ATIVIDADES DA SECRETARIA E ORGAOS SUBORDINADOS. ( META 03.01 E 03.03),4.4.90.52,1,Recurso Livre,3500.00,0.00,3434.30,0.00,0.00,0.00,0.00,0.00,6934.30,6934.30,6934.30,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2015,CONTRIBUICAO PARA PASEP ( META 03.15),3.1.90.47,1,Recurso Livre,83440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67555.15,67555.15,62257.58,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.1.90.09,1,Recurso Livre,3528.00,0.00,185.77,0.00,0.00,0.00,0.00,0.00,3713.77,3713.77,3713.77,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.1.90.11,1,Recurso Livre,182699.00,0.00,1090.70,0.00,0.00,0.00,0.00,0.00,183789.70,183789.70,183789.70,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.3.90.14,1,Recurso Livre,2500.00,0.00,3228.00,0.00,0.00,0.00,0.00,0.00,5728.00,5728.00,5728.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.3.90.30,1,Recurso Livre,14000.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,9103.09,9103.09,8508.09,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.3.90.33,1,Recurso Livre,1000.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,1045.70,1045.70,1045.70,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.3.90.35,1,Recurso Livre,500.00,0.00,7750.00,0.00,0.00,0.00,0.00,0.00,8250.00,8250.00,7400.00,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2017,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 E 04.02),3.3.90.39,1,Recurso Livre,9890.00,0.00,923.74,0.00,0.00,2853.74,0.00,0.00,6710.23,6710.23,6710.23,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2018,MANUTENCAO DA TRIBUTACAO.( META 04.01 e 04.02),3.1.90.09,1,Recurso Livre,4308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4221.58,4221.58,4221.58,0.00,0.00,0.00
2006,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL  DA FAZENDA,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,16,ADMINISTRACAO GOVERNAMENTAL,2018,MANUTENCAO DA TRIBUTACAO.( META 04.01 e 04.02),3.1.90.11,1,Recurso Livre,126763.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117917.78,117917.78,117917.78,0.00,0.00,0.00
