ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2006,MANUTENÇÃO DAS ATIVIDADES DO GABINETE E ORGAOS INTERLIGADOS (META 02.01 E 02.02),3.3.90.93,1,LIVRE,6000.00,0.00,0.00,0.00,0.00,571.20,0.00,0.00,4991.70,4991.70,4991.70,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2007,RECEPÇÃO A AUTORIDADES (META 02.03),3.3.90.30,1,LIVRE,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823.86,823.86,823.86,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2007,RECEPÇÃO A AUTORIDADES (META 02.03),3.3.90.39,1,LIVRE,1800.00,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2009,MANUTENÇÃO DAS ASSESSORIAS E CONSULTORIAS (META 02.02),3.3.90.35,1,LIVRE,23000.00,0.00,0.00,0.00,0.00,984.00,0.00,0.00,22015.75,22015.75,22015.75,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2009,MANUTENÇÃO DAS ASSESSORIAS E CONSULTORIAS (META 02.02),3.3.90.39,1,LIVRE,40000.00,0.00,17653.81,0.00,0.00,0.00,0.00,0.00,57609.65,57609.65,53816.14,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.1.90.05,1,LIVRE,5588.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4050.93,4050.93,4050.93,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.1.90.11,1,LIVRE,102286.38,0.00,6000.00,0.00,0.00,0.00,0.00,0.00,107845.09,107845.09,107845.09,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.3.90.14,1,LIVRE,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2905.20,2905.20,2905.20,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.3.90.30,1,LIVRE,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.20,634.20,634.20,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.3.90.33,1,LIVRE,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.3.90.39,1,LIVRE,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,928.00,928.00,928.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),3.3.90.92,1,LIVRE,2000.00,0.00,0.00,0.00,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2010,MANUTENÇÃO DO SISTEMA DE CONTROLE INTERNO (META 02.01 E 02.05),4.4.90.52,1,LIVRE,1000.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2014,DIVULGAÇÃO DOS ATOS OFICIAIS (META 03.02),3.3.90.39,1,LIVRE,82000.00,0.00,0.00,0.00,0.00,18000.00,0.00,0.00,63088.84,63003.84,63003.84,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Manutencao das Atividades do Gabinete do Prefeito,2188,INCENTIVO A CAPTAÇÃO DE RECURSOS (META 02.09),3.3.90.31,1,LIVRE,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,698.00,698.00,698.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.1.90.05,1,LIVRE,6258.70,0.00,0.00,0.00,0.00,172.96,0.00,0.00,4554.54,4554.54,4554.54,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.1.90.08,1,LIVRE,1600.00,0.00,191.57,0.00,0.00,600.00,0.00,0.00,1191.57,1191.57,1191.57,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.1.90.11,1,LIVRE,327448.10,0.00,28262.00,0.00,0.00,0.00,0.00,0.00,355710.10,355710.10,355710.10,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.14,1,LIVRE,7000.00,0.00,0.00,0.00,0.00,1129.70,0.00,0.00,5109.80,5109.80,5089.80,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.18,1,LIVRE,9000.00,0.00,805.00,0.00,0.00,1940.00,0.00,0.00,7864.23,7864.23,7387.61,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.30,1,LIVRE,19700.00,0.00,0.00,0.00,0.00,7929.07,0.00,0.00,10992.05,10827.03,10827.03,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.33,1,LIVRE,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.36,1,LIVRE,3800.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,261.30,261.30,261.30,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.39,1,LIVRE,132010.00,0.00,35172.96,0.00,0.00,10000.00,0.00,0.00,157182.96,156409.09,150254.51,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.46,1,LIVRE,350400.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,347400.00,318800.00,318800.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.47,1,LIVRE,760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.92,1,LIVRE,3316.35,0.00,3639.88,0.00,0.00,500.00,0.00,0.00,6456.23,6456.23,6456.23,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",3.3.90.93,1,LIVRE,17200.00,0.00,905.00,0.00,0.00,3000.00,0.00,0.00,15060.00,15060.00,15060.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2015,"MANUT. DAS ATIVIDADES DA SECR. E ORGÃOS SUBORDINADOS (META 03.01, 03.03 E 03.04)",4.4.90.52,1,LIVRE,5000.00,0.00,1237.50,0.00,0.00,0.00,0.00,0.00,5827.50,5827.50,5827.50,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,30,Manutencao das Atividades da Secretaria da Adminis,2016,CONTRIBUIÇÃO PARA PASEP (META 03.02),3.3.90.47,1,LIVRE,303534.95,0.00,20720.63,0.00,0.00,23290.11,0.00,0.00,300965.47,300965.47,279496.39,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.1.90.05,1,LIVRE,1840.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1032.59,1032.59,1032.59,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.1.90.11,1,LIVRE,382701.06,0.00,0.00,0.00,0.00,123500.00,0.00,0.00,258770.35,258770.35,258770.35,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.14,1,LIVRE,8100.00,0.00,0.00,0.00,0.00,1800.00,0.00,0.00,5425.20,5425.20,5425.20,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.30,1,LIVRE,12000.00,0.00,0.00,0.00,0.00,2000.00,0.00,0.00,9682.33,9036.38,9031.38,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.33,1,LIVRE,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.35,1,LIVRE,1300.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,1400.00,1400.00,1400.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.36,1,LIVRE,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,47.00,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.39,1,LIVRE,165150.00,0.00,0.00,0.00,0.00,94900.00,0.00,0.00,68370.22,66254.09,66254.09,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.47,1,LIVRE,80.00,0.00,3020.00,0.00,0.00,0.00,0.00,0.00,3023.40,3023.40,3023.40,0.00,0.00,0.00
2015,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,139320,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,40,Manutencao das Atividades da Secretaria da Fazenda,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA (META 04.01 A 04.03),3.3.90.92,1,LIVRE,21015.53,0.00,0.00,0.00,0.00,21013.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
